file,line_number,classification,match_tier,reason,raw_date,date,account_raw,account_code,account_name,description,csv_key_raw,csv_debit,csv_credit,csv_net,alms_id,alms_date,alms_account_code,alms_account_name,alms_description,alms_debit,alms_credit,alms_net
Copy of General_ledger.csv,13697,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/04/2012,2012-04-30,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,70246.26,-70246.26,,,,,,,,
Copy of General_ledger.csv,13698,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/05/2012,2012-05-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,1000.00,-1000.00,,,,,,,,
Copy of General_ledger.csv,13699,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/05/2012,2012-05-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,55675.92,-55675.92,,,,,,,,
Copy of General_ledger.csv,13700,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/06/2012,2012-06-30,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,7864.50,-7864.50,,,,,,,,
Copy of General_ledger.csv,13701,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/06/2012,2012-06-30,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,39173.51,-39173.51,,,,,,,,
Copy of General_ledger.csv,13702,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/07/2012,2012-07-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,40493.05,-40493.05,,,,,,,,
Copy of General_ledger.csv,13703,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/07/2012,2012-07-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,13577.80,-13577.80,,,,,,,,
Copy of General_ledger.csv,13704,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/08/2012,2012-08-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,31177.93,-31177.93,,,,,,,,
Copy of General_ledger.csv,13705,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/08/2012,2012-08-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,8737.65,-8737.65,,,,,,,,
Copy of General_ledger.csv,13706,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/09/2012,2012-09-30,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,37651.50,-37651.50,,,,,,,,
Copy of General_ledger.csv,13707,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/09/2012,2012-09-30,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,5730.66,-5730.66,,,,,,,,
Copy of General_ledger.csv,13708,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/10/2012,2012-10-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,34151.43,-34151.43,,,,,,,,
Copy of General_ledger.csv,13709,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/10/2012,2012-10-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,4371.45,-4371.45,,,,,,,,
Copy of General_ledger.csv,13710,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/11/2012,2012-11-30,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,4775.83,-4775.83,,,,,,,,
Copy of General_ledger.csv,13711,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/11/2012,2012-11-30,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,28360.95,-28360.95,,,,,,,,
Copy of General_ledger.csv,13712,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/12/2012,2012-12-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,51950.93,-51950.93,,,,,,,,
Copy of General_ledger.csv,13713,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/12/2012,2012-12-31,1095 Deposit Clearing,1095,Deposit Clearing,Record sales as per client SS | Journal Entry,,657226.87,,657226.87,,,,,,,,
Copy of General_ledger.csv,13714,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/12/2012,2012-12-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,4795.96,-4795.96,,,,,,,,
Copy of General_ledger.csv,13715,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/12/2012,2012-12-31,1095 Deposit Clearing,1095,Deposit Clearing,Move Deposit Clearing shorfall to SL | Journal Entry,,,119331.26,-119331.26,,,,,,,,
Copy of General_ledger.csv,13716,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/01/2013,2013-01-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,31388.25,-31388.25,,,,,,,,
Copy of General_ledger.csv,13717,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/01/2013,2013-01-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,266.26,-266.26,,,,,,,,
Copy of General_ledger.csv,13718,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,28/02/2013,2013-02-28,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,1600.00,-1600.00,,,,,,,,
Copy of General_ledger.csv,13719,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,28/02/2013,2013-02-28,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,29963.32,-29963.32,,,,,,,,
Copy of General_ledger.csv,13720,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/03/2013,2013-03-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,31704.08,-31704.08,,,,,,,,
Copy of General_ledger.csv,13721,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/03/2013,2013-03-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,5218.05,-5218.05,,,,,,,,
Copy of General_ledger.csv,13722,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/04/2013,2013-04-30,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,42019.53,-42019.53,,,,,,,,
Copy of General_ledger.csv,13723,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/05/2013,2013-05-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,36362.08,-36362.08,,,,,,,,
Copy of General_ledger.csv,13724,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/06/2013,2013-06-30,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,47254.39,-47254.39,,,,,,,,
Copy of General_ledger.csv,13725,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/07/2013,2013-07-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,52743.26,-52743.26,,,,,,,,
Copy of General_ledger.csv,13726,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/08/2013,2013-08-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,33703.28,-33703.28,,,,,,,,
Copy of General_ledger.csv,13727,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/09/2013,2013-09-30,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,45540.74,-45540.74,,,,,,,,
Copy of General_ledger.csv,13728,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/10/2013,2013-10-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,52726.85,-52726.85,,,,,,,,
Copy of General_ledger.csv,13729,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/11/2013,2013-11-30,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,28143.26,-28143.26,,,,,,,,
Copy of General_ledger.csv,13730,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/12/2013,2013-12-31,1095 Deposit Clearing,1095,Deposit Clearing,Record sales as per client SS | Journal Entry,,628815.74,,628815.74,,,,,,,,
Copy of General_ledger.csv,13731,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/12/2013,2013-12-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,63324.91,-63324.91,,,,,,,,
Copy of General_ledger.csv,13732,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/12/2013,2013-12-31,1095 Deposit Clearing,1095,Deposit Clearing,Move Deposit Clearing shorfall to SL | Journal Entry,,,126857.48,-126857.48,,,,,,,,
Copy of General_ledger.csv,13733,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/01/2014,2014-01-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,39636.83,-39636.83,,,,,,,,
Copy of General_ledger.csv,13734,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,28/02/2014,2014-02-28,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,31183.79,-31183.79,,,,,,,,
Copy of General_ledger.csv,13735,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,27/03/2014,2014-03-27,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,433.77,-433.77,,,,,,,,
Copy of General_ledger.csv,13736,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/03/2014,2014-03-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,25843.73,-25843.73,,,,,,,,
Copy of General_ledger.csv,13737,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/04/2014,2014-04-30,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,38379.00,-38379.00,,,,,,,,
Copy of General_ledger.csv,13738,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/05/2014,2014-05-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,51953.76,-51953.76,,,,,,,,
Copy of General_ledger.csv,13739,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/06/2014,2014-06-30,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,24997.71,-24997.71,,,,,,,,
Copy of General_ledger.csv,13740,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/06/2014,2014-06-30,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,16563.03,-16563.03,,,,,,,,
Copy of General_ledger.csv,13741,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/07/2014,2014-07-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,39322.04,-39322.04,,,,,,,,
Copy of General_ledger.csv,13742,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/07/2014,2014-07-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,621.37,-621.37,,,,,,,,
Copy of General_ledger.csv,13743,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/08/2014,2014-08-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,47375.53,-47375.53,,,,,,,,
Copy of General_ledger.csv,13744,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/09/2014,2014-09-30,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,1699.22,-1699.22,,,,,,,,
Copy of General_ledger.csv,13745,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/09/2014,2014-09-30,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,43424.43,-43424.43,,,,,,,,
Copy of General_ledger.csv,13746,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/10/2014,2014-10-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,45482.31,-45482.31,,,,,,,,
Copy of General_ledger.csv,13747,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/10/2014,2014-10-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,250.00,-250.00,,,,,,,,
Copy of General_ledger.csv,13748,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/11/2014,2014-11-30,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,40925.65,-40925.65,,,,,,,,
Copy of General_ledger.csv,13749,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,24/12/2014,2014-12-24,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,637.70,-637.70,,,,,,,,
Copy of General_ledger.csv,13750,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/12/2014,2014-12-31,1095 Deposit Clearing,1095,Deposit Clearing,Record sales as per client SS | Journal Entry,,693450.51,,693450.51,,,,,,,,
Copy of General_ledger.csv,13751,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/12/2014,2014-12-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,61011.52,-61011.52,,,,,,,,
Copy of General_ledger.csv,13752,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/12/2014,2014-12-31,1095 Deposit Clearing,1095,Deposit Clearing,Move Deposit Clearing shorfall to SL | Journal Entry,,,183709.12,-183709.12,,,,,,,,
Copy of General_ledger.csv,13753,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/01/2015,2015-01-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,31455.05,-31455.05,,,,,,,,
Copy of General_ledger.csv,13754,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,28/02/2015,2015-02-28,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,29666.58,-29666.58,,,,,,,,
Copy of General_ledger.csv,13755,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/03/2015,2015-03-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,36087.14,-36087.14,,,,,,,,
Copy of General_ledger.csv,13756,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/04/2015,2015-04-30,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,27534.61,-27534.61,,,,,,,,
Copy of General_ledger.csv,13757,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/05/2015,2015-05-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,43940.75,-43940.75,,,,,,,,
Copy of General_ledger.csv,13758,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/06/2015,2015-06-30,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,55121.70,-55121.70,,,,,,,,
Copy of General_ledger.csv,13759,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/07/2015,2015-07-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,46323.89,-46323.89,,,,,,,,
Copy of General_ledger.csv,13760,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/08/2015,2015-08-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,39254.45,-39254.45,,,,,,,,
Copy of General_ledger.csv,13761,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/09/2015,2015-09-30,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,46340.84,-46340.84,,,,,,,,
Copy of General_ledger.csv,13762,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/10/2015,2015-10-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,36001.03,-36001.03,,,,,,,,
Copy of General_ledger.csv,13763,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/11/2015,2015-11-30,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,26712.38,-26712.38,,,,,,,,
Copy of General_ledger.csv,13764,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/12/2015,2015-12-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,36157.53,-36157.53,,,,,,,,
Copy of General_ledger.csv,13765,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/12/2015,2015-12-31,1095 Deposit Clearing,1095,Deposit Clearing,Record sales as per client SS | Journal Entry,,638967.20,,638967.20,,,,,,,,
Copy of General_ledger.csv,13766,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/12/2015,2015-12-31,1095 Deposit Clearing,1095,Deposit Clearing,Move Deposit Clearing shorfall to SL | Journal Entry,,,184371.25,-184371.25,,,,,,,,
Copy of General_ledger.csv,13767,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/01/2016,2016-01-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,22378.11,-22378.11,,,,,,,,
Copy of General_ledger.csv,13768,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,29/02/2016,2016-02-29,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,20668.39,-20668.39,,,,,,,,
Copy of General_ledger.csv,13769,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/03/2016,2016-03-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,19425.97,-19425.97,,,,,,,,
Copy of General_ledger.csv,13770,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/04/2016,2016-04-30,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,20620.71,-20620.71,,,,,,,,
Copy of General_ledger.csv,13771,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/05/2016,2016-05-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,24851.12,-24851.12,,,,,,,,
Copy of General_ledger.csv,13772,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/06/2016,2016-06-30,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,28536.44,-28536.44,,,,,,,,
Copy of General_ledger.csv,13773,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/07/2016,2016-07-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,29132.91,-29132.91,,,,,,,,
Copy of General_ledger.csv,13774,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/08/2016,2016-08-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,37348.31,-37348.31,,,,,,,,
Copy of General_ledger.csv,13775,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/09/2016,2016-09-30,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,23992.84,-23992.84,,,,,,,,
Copy of General_ledger.csv,13776,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/10/2016,2016-10-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,19241.07,-19241.07,,,,,,,,
Copy of General_ledger.csv,13777,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/11/2016,2016-11-30,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,14841.31,-14841.31,,,,,,,,
Copy of General_ledger.csv,13778,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/12/2016,2016-12-31,1095 Deposit Clearing,1095,Deposit Clearing,Record sales as per client SS | Journal Entry,,371263.17,,371263.17,,,,,,,,
Copy of General_ledger.csv,13779,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/12/2016,2016-12-31,1095 Deposit Clearing,1095,Deposit Clearing,Move Deposit Clearing shorfall to SL | Journal Entry,,,110225.99,-110225.99,,,,,,,,
Copy of General_ledger.csv,13780,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/01/2017,2017-01-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,28785.95,-28785.95,,,,,,,,
Copy of General_ledger.csv,13781,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,28/02/2017,2017-02-28,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,17667.96,-17667.96,,,,,,,,
Copy of General_ledger.csv,13782,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/03/2017,2017-03-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,17376.58,-17376.58,,,,,,,,
Copy of General_ledger.csv,13783,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/04/2017,2017-04-30,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,27161.62,-27161.62,,,,,,,,
Copy of General_ledger.csv,13784,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/05/2017,2017-05-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,32035.45,-32035.45,,,,,,,,
Copy of General_ledger.csv,13785,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/06/2017,2017-06-30,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,47076.47,-47076.47,,,,,,,,
Copy of General_ledger.csv,13786,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/07/2017,2017-07-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,40498.16,-40498.16,,,,,,,,
Copy of General_ledger.csv,13787,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/08/2017,2017-08-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,42863.78,-42863.78,,,,,,,,
Copy of General_ledger.csv,13788,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/09/2017,2017-09-30,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,31495.69,-31495.69,,,,,,,,
Copy of General_ledger.csv,13789,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/10/2017,2017-10-31,1095 Deposit Clearing,1095,Deposit Clearing,Deposit,,,37604.98,-37604.98,,,,,,,,
